polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
0,"@lynforbes thanks, sugar! I hope so too. @tinker_ramone yes maam. gotta get my skin fixed. I'm fallin apart. ",lynforbes thanks sugar I hope so too tinkerramone yes maam gotta get my skin fixed Im fallin apart ,4208,0,0.7379,"dark, look, short, skin, bodi, go, miss, work, hair, say","['lynforb', 'thank', 'sugar', 'hope', 'tinkerramon', 'maam', 'gotta', 'skin', 'fix', 'fallin', 'apart']",not body,No
0,Got google analytic to work! Wow...cool stuff. Off to bed now. Have to be at the office at a very ugly hour. ,Got google analytic to work Wowcool stuff Off to bed now Have to be at the office at a very ugly hour ,4214,7,0.7206,"bodi, ugli, short, know, dark, like, love, good, time, get","['googl', 'analyt', 'work', 'wowcool', 'stuff', 'offic', 'ugli', 'hour']",not body,No
0,@dinno i am not sure! mine would be a short one. can't afford too long for some reasons!  @realin,dinno i am not sure mine would be a short one cant afford too long for some reasons  realin,4218,6,0.6921,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['dinno', 'sure', 'short', 'afford', 'long', 'reason', 'realin']",not body,No
0,@she_shines92 Me too.  *heavy sigh*,sheshines Me too  heavy sigh,4222,6,0.623,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['sheshin', 'heavi', 'sigh']",not body,No
0,man'i havent been feelin it ALL DAY. ugh wats up with my body  i feel like sh*t !,mani havent been feelin it ALL DAY ugh wats up with my body  i feel like sht ,4224,7,0.6898,"bodi, ugli, short, know, dark, like, love, good, time, get","['mani', 'havent', 'feelin', 'wat', 'bodi', 'feel', 'like']",not body,No
0,Sittin in the passanger seat lookin at the dark road ahead of us has me thinking way 2 tooooo much...im pretty sad right now ,Sittin in the passanger seat lookin at the dark road ahead of us has me thinking way  tooooo muchim pretty sad right now ,4227,6,0.7155,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['sittin', 'passang', 'seat', 'lookin', 'dark', 'road', 'ahead', 'think', 'tooooo', 'muchim', 'pretti', 'right']",not body,No
0,@madamecrow ya cant. I had that problem. I scrubbed my skin off literally. You just gotta wait a couple of days til it comes off. ,madamecrow ya cant I had that problem I scrubbed my skin off literally You just gotta wait a couple of days til it comes off ,4231,7,0.624,"bodi, ugli, short, know, dark, like, love, good, time, get","['madamecrow', 'problem', 'scrub', 'skin', 'liter', 'gotta', 'wait', 'coupl', 'day', 'come']",not body,No
0,"@davesnyder no - I'm so bummed, wish I was going... its only a short drive from here too!  Have a cocktail for me with everybody ",davesnyder no  Im so bummed wish I was going its only a short drive from here too  Have a cocktail for me with everybody ,4238,0,0.6909,"dark, look, short, skin, bodi, go, miss, work, hair, say","['davesnyd', 'bum', 'wish', 'go', 'short', 'drive', 'cocktail', 'everybodi']",not body,No
0,Its too dark outside! ,Its too dark outside ,4245,0,0.6236,"dark, look, short, skin, bodi, go, miss, work, hair, say","['dark', 'outsid']",not body,No
0,"I got a ridiculous sunburn today. Every time I get burned, all I can think about is the skin cancer I'm inviting. Ugghhhh... ",I got a ridiculous sunburn today Every time I get burned all I can think about is the skin cancer Im inviting Ugghhhh ,4246,0,0.7239,"dark, look, short, skin, bodi, go, miss, work, hair, say","['ridicul', 'sunburn', 'today', 'time', 'burn', 'think', 'skin', 'cancer', 'invit', 'ugghhhh']",not body,No
0,@emmiri yep just created it this evening. Need diet bc I feel fat. ,emmiri yep just created it this evening Need diet bc I feel fat ,4247,0,0.401,"dark, look, short, skin, bodi, go, miss, work, hair, say","['emmiri', 'creat', 'even', 'need', 'diet', 'feel']",not body,No
0,But then the dark side:  i have no friends on twitter. ,But then the dark side  i have no friends on twitter ,4248,6,0.669,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['dark', 'friend', 'twitter']",not body,No
0,@JCookOnline jonathan after midnight snack is getting everyone fat ,JCookOnline jonathan after midnight snack is getting everyone fat ,4251,7,0.4011,"bodi, ugli, short, know, dark, like, love, good, time, get","['jcookonlin', 'jonathan', 'midnight', 'snack', 'get']",not body,No
0,"@brightshadowsky Ooh, thanks! Good picture, but I think I look fat.  Sob.",brightshadowsky Ooh thanks Good picture but I think I look fat  Sob,4254,0,0.7238,"dark, look, short, skin, bodi, go, miss, work, hair, say","['brightshadowski', 'thank', 'good', 'pictur', 'think', 'look']",not body,No
0,it appears the sun is actually starting to rise.above the water is pink &amp; dark blue with white clouds &amp; stars. i left my camera @ bro's. ,it appears the sun is actually starting to riseabove the water is pink amp dark blue with white clouds amp stars i left my camera  bros ,4255,0,0.5118,"dark, look, short, skin, bodi, go, miss, work, hair, say","['appear', 'actual', 'start', 'riseabov', 'water', 'pink', 'dark', 'blue', 'white', 'cloud', 'star', 'leav', 'camera', 'bro']",not body,No
0,The captain of the guard says we can't go out after dark anymore. ,The captain of the guard says we cant go out after dark anymore ,4257,0,0.6673,"dark, look, short, skin, bodi, go, miss, work, hair, say","['captain', 'guard', 'say', 'dark', 'anymor']",not body,No
0,@AD2DALO meeee toooo!  Two days is too short ,ADDALO meeee toooo  Two days is too short ,4262,0,0.6125,"dark, look, short, skin, bodi, go, miss, work, hair, say","['addalo', 'meeee', 'toooo', 'day', 'short']",not body,No
0,God damnit. I complain about how fat i am but i'm eating ice cream out of the carton.  this is my last hurrah!,God damnit I complain about how fat i am but im eating ice cream out of the carton  this is my last hurrah,4264,7,0.3845,"bodi, ugli, short, know, dark, like, love, good, time, get","['damnit', 'complain', 'eat', 'cream', 'carton', 'hurrah']",not body,No
0,My body keeps fighting off sleep as though it were a disease. I'm blaming all the soda I had today. Shouldve known better ,My body keeps fighting off sleep as though it were a disease Im blaming all the soda I had today Shouldve known better ,4269,7,0.7489,"bodi, ugli, short, know, dark, like, love, good, time, get","['bodi', 'keep', 'fight', 'sleep', 'diseas', 'blame', 'soda', 'today', 'shouldv', 'know', 'better']",not body,No
0,Morning all! I am under strict orders of feet up and knit! Mind you body does not feel like it could do much else  Hope all are well today,Morning all I am under strict orders of feet up and knit Mind you body does not feel like it could do much else  Hope all are well today,4271,0,0.4501,"dark, look, short, skin, bodi, go, miss, work, hair, say","['morn', 'strict', 'order', 'feet', 'knit', 'mind', 'bodi', 'feel', 'like', 'hope', 'today']",not body,No
0,@analovesme I am in fat denial too.. what do you do? ,analovesme I am in fat denial too what do you do ,4273,0,0.125,"dark, look, short, skin, bodi, go, miss, work, hair, say","['analovesm', 'denial']",not body,No
0,dont you hate when you cut your nails too short and they end up hurting ,dont you hate when you cut your nails too short and they end up hurting ,4276,7,0.7155,"bodi, ugli, short, know, dark, like, love, good, time, get","['dont', 'hate', 'nail', 'short', 'hurt']",not body,No
0,Work work. Got my hair cut. Don't think I like it much. To short ,Work work Got my hair cut Dont think I like it much To short ,4278,0,0.7299,"dark, look, short, skin, bodi, go, miss, work, hair, say","['work', 'work', 'hair', 'dont', 'think', 'like', 'short']",not body,No
0,wow Call of Duty: World At War was very short O_O can you believe 60 million people died in WWII?  SIXTY MILLION.  ,wow Call of Duty World At War was very short OO can you believe  million people died in WWII  SIXTY MILLION  ,4280,7,0.7177,"bodi, ugli, short, know, dark, like, love, good, time, get","['duti', 'world', 'short', 'believ', 'million', 'peopl', 'die', 'wwii', 'million']",not body,No
0,"the fish tank was my night light (b/c, at 23 years of age, i am still afraid of the dark) and they got rid of it. ",the fish tank was my night light bc at  years of age i am still afraid of the dark and they got rid of it ,4282,7,0.415,"bodi, ugli, short, know, dark, like, love, good, time, get","['fish', 'tank', 'night', 'light', 'year', 'afraid', 'dark']",not body,No
0,"I hate flossing. I would rather pluck out every individual hair on my body with tweezers than floss, but that wouldn't help my teeth ",I hate flossing I would rather pluck out every individual hair on my body with tweezers than floss but that wouldnt help my teeth ,4283,0,0.4405,"dark, look, short, skin, bodi, go, miss, work, hair, say","['hate', 'floss', 'pluck', 'individu', 'hair', 'bodi', 'tweezer', 'floss', 'wouldnt', 'help', 'teeth']",not body,No
0,argh! i have so much work to do in so short a time! ,argh i have so much work to do in so short a time ,4284,7,0.6698,"bodi, ugli, short, know, dark, like, love, good, time, get","['argh', 'work', 'short', 'time']",not body,No
0,@amiemccarron lol...my calves are too skinny. I have bird legs and can't fill them out. ,amiemccarron lolmy calves are too skinny I have bird legs and cant fill them out ,4285,6,0.3698,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['amiemccarron', 'lolmi', 'calv', 'skinni', 'bird', 'leg']",not body,No
0,"@BrianNeudorff Not too bad, too short   How was your weekend?",BrianNeudorff Not too bad too short   How was your weekend,4289,6,0.6136,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['brianneudorff', 'short', 'weekend']",not body,No
0,"Oops, I think I just indirectly call my friend's girlfriend fat. I am so dead but I didn't mean it  Really.",Oops I think I just indirectly call my friends girlfriend fat I am so dead but I didnt mean it  Really,4290,6,0.4486,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['oop', 'think', 'indirectli', 'friend', 'girlfriend', 'dead', 'didnt', 'mean']",not body,No
0,I could really use a Topo-Chico right about now...Eating late at night has never been good for my body... ,I could really use a TopoChico right about nowEating late at night has never been good for my body ,4293,7,0.7196,"bodi, ugli, short, know, dark, like, love, good, time, get","['topochico', 'right', 'noweat', 'late', 'night', 'good', 'bodi']",not body,No
0,"had the pleasure of finding a cup full of chocolate-y stuff in it on her desk yesterday, but the skin cream added to the mix ruined it ",had the pleasure of finding a cup full of chocolatey stuff in it on her desk yesterday but the skin cream added to the mix ruined it ,4295,7,0.7227,"bodi, ugli, short, know, dark, like, love, good, time, get","['pleasur', 'find', 'chocolatey', 'stuff', 'desk', 'yesterday', 'skin', 'cream', 'add', 'ruin']",not body,No
0,relaxing in my room while my pics from today download off my camera. amazed that my body is still on ET only 2a here and ready for sleep ,relaxing in my room while my pics from today download off my camera amazed that my body is still on ET only a here and ready for sleep ,4300,0,0.7728,"dark, look, short, skin, bodi, go, miss, work, hair, say","['relax', 'room', 'pic', 'today', 'download', 'camera', 'amaz', 'bodi', 'readi', 'sleep']",not body,No
0,I can't believe my pediatrician said my legs were fat because it's not like everyone else says I'm too fat to dance anyway  GRR,I cant believe my pediatrician said my legs were fat because its not like everyone else says Im too fat to dance anyway  GRR,4303,0,0.4371,"dark, look, short, skin, bodi, go, miss, work, hair, say","['believ', 'pediatrician', 'say', 'leg', 'like', 'say', 'danc']",not body,No
0,Getting fat in Fable II ...  perhaps running everywhere will help,Getting fat in Fable II   perhaps running everywhere will help,4304,7,0.6765,"bodi, ugli, short, know, dark, like, love, good, time, get","['get', 'fabl', 'run', 'help']",not body,No
0,"has had too much to deal with lately, there comes a point when your body says &quot;can't&quot; no matter how hard you try otherwise!  miss home",has had too much to deal with lately there comes a point when your body says quotcantquot no matter how hard you try otherwise  miss home,4307,0,0.4927,"dark, look, short, skin, bodi, go, miss, work, hair, say","['deal', 'late', 'come', 'point', 'bodi', 'say', 'quotcantquot', 'matter', 'hard', 'miss', 'home']",not body,No
0,So happy to be able to move this morning. This body feels a little old  but that's what being out of shape all about...,So happy to be able to move this morning This body feels a little old  but thats what being out of shape all about,4309,7,0.7619,"bodi, ugli, short, know, dark, like, love, good, time, get","['happi', 'abl', 'morn', 'bodi', 'feel', 'littl', 'that', 'shape']",not body,No
0,@sockpuppets Awwww  your not fat and your never alone! Can't make any promises on the wine.,sockpuppets Awwww  your not fat and your never alone Cant make any promises on the wine,4310,0,0.125,"dark, look, short, skin, bodi, go, miss, work, hair, say","['sockpuppet', 'awwww', 'promis', 'wine']",not body,No
0,@Sueezz iono wat i'm getting i just know my body hurts and i can't move ,Sueezz iono wat im getting i just know my body hurts and i cant move ,4311,7,0.7006,"bodi, ugli, short, know, dark, like, love, good, time, get","['sueezz', 'iono', 'get', 'know', 'bodi', 'hurt']",not body,No
0,Wakend early after a late night of unpacking typical my body is sore with all the heavy lifting ,Wakend early after a late night of unpacking typical my body is sore with all the heavy lifting ,4312,7,0.4431,"bodi, ugli, short, know, dark, like, love, good, time, get","['wakend', 'earli', 'late', 'night', 'unpack', 'typic', 'bodi', 'sore', 'heavi', 'lift']",not body,No
0,"Omg, I think I missed the short stack call! ",Omg I think I missed the short stack call ,4315,7,0.4145,"bodi, ugli, short, know, dark, like, love, good, time, get","['think', 'miss', 'short', 'stack']",not body,No
0,Really heavy eyes today. Couldn't sleep as it was so hot and I was worrying about today! ,Really heavy eyes today Couldnt sleep as it was so hot and I was worrying about today ,4316,0,0.7211,"dark, look, short, skin, bodi, go, miss, work, hair, say","['heavi', 'eye', 'today', 'sleep', 'worri', 'today']",not body,No
0,"@srukrish Sorry, have an exam tomorrow  Spent the entire day with hard-drive fixing, so have to do heavy duty now ",srukrish Sorry have an exam tomorrow  Spent the entire day with harddrive fixing so have to do heavy duty now ,4318,6,0.4039,"short, love, skin, bodi, dark, heavi, friend, ugli, have, go","['srukrish', 'sorri', 'exam', 'tomorrow', 'spend', 'entir', 'harddriv', 'fix', 'heavi', 'duti']",not body,No
