polarity,text,text_2,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text,Topic,Body_Shaming
0,I don't understand why the short dog named &quot;cat&quot; won't play tug with me. ,I dont understand why the short dog named quotcatquot wont play tug with me ,1527,3,0.7141,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['dont', 'understand', 'short', 'name', 'quotcatquot', 'wont', 'play']",body,Yes
0,"finished reading Bel Canto (Pachette) and Love (Morrison)..now i have nothing to read and I feel fat and inactive, which I am ",finished reading Bel Canto Pachette and Love Morrisonnow i have nothing to read and I feel fat and inactive which I am ,1528,2,0.681,"short, like, love, bodi, watch, dark, tall, think, week, that","['finish', 'read', 'canto', 'pachett', 'love', 'morrisonnow', 'read', 'feel', 'inact']",body,Yes
0,That short power outage took away all my momentum ,That short power outage took away all my momentum ,1529,4,0.6939,"short, bodi, good, guy, hair, your, mind, thing, life, love","['short', 'power', 'outag', 'take', 'away', 'momentum']",body,Yes
0,... Watching Leno's last show. Grew up watching the Tonight Show so im kinda sad to see his fat chin leave the tube. , Watching Lenos last show Grew up watching the Tonight Show so im kinda sad to see his fat chin leave the tube ,1531,5,0.6544,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['watch', 'leno', 'grow', 'watch', 'tonight', 'kinda', 'chin', 'leav', 'tube']",body,Yes
0,"hey tweeps, i just realized that i think i'm sick!!!!!! NO, i don't wanna be sick. but my throath is hurting and my body is too ",hey tweeps i just realized that i think im sick NO i dont wanna be sick but my throath is hurting and my body is too ,1534,4,0.7396,"short, bodi, good, guy, hair, your, mind, thing, life, love","['tweep', 'realiz', 'think', 'sick', 'dont', 'wanna', 'sick', 'throath', 'hurt', 'bodi']",body,Yes
0,had an unpleasant past 20 hours hiding in the dark under blankets in bed... alone. ,had an unpleasant past  hours hiding in the dark under blankets in bed alone ,1535,1,0.6953,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['unpleas', 'past', 'hour', 'hide', 'dark', 'blanket']",body,Yes
0,@emilymalan you're here for a short time...  ,emilymalan youre here for a short time  ,1537,4,0.6622,"short, bodi, good, guy, hair, your, mind, thing, life, love","['emilymalan', 'your', 'short', 'time']",body,Yes
0,Had a long day. Buried 1 young man in the afternoon only to loose another a couple of hours later. Life is too short wake up everybody ,Had a long day Buried  young man in the afternoon only to loose another a couple of hours later Life is too short wake up everybody ,1538,5,0.7819,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['long', 'buri', 'young', 'afternoon', 'loos', 'coupl', 'hour', 'later', 'life', 'short', 'wake', 'everybodi']",body,Yes
0,"Oh my gosh, I am in love with this yellow shirt and there are no smalls, only fat people sizes... ",Oh my gosh I am in love with this yellow shirt and there are no smalls only fat people sizes ,1540,3,0.7412,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['gosh', 'love', 'yellow', 'shirt', 'small', 'peopl', 'size']",body,Yes
0,Did I call everyone? Sorry if it was short! Battery was died! ,Did I call everyone Sorry if it was short Battery was died ,1546,2,0.6597,"short, like, love, bodi, watch, dark, tall, think, week, that","['sorri', 'short', 'batteri', 'die']",body,Yes
0,@KelsyC yes short taxi.. hubbs is puking in the potty and I'm laying in bed with panties and tshirt that's it ,KelsyC yes short taxi hubbs is puking in the potty and Im laying in bed with panties and tshirt thats it ,1548,1,0.6583,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['kelsyc', 'short', 'taxi', 'hubb', 'puke', 'potti', 'lay', 'panti', 'tshirt', 'that']",body,Yes
0,got 2 see esperanza spalding perform live tonight. her set was too short though ,got  see esperanza spalding perform live tonight her set was too short though ,1550,5,0.6626,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['esperanza', 'spald', 'perform', 'live', 'tonight', 'short']",body,Yes
0,Had a good time with @R0DRiGUEZBBY even though it was short ,Had a good time with RDRiGUEZBBY even though it was short ,1554,4,0.6703,"short, bodi, good, guy, hair, your, mind, thing, life, love","['good', 'time', 'rdriguezbbi', 'short']",body,Yes
0,"@carpenyx btw. this is another show that ended way too early  but at least we got a (short) 2nd season, that kicked ass*hehe*",carpenyx btw this is another show that ended way too early  but at least we got a short nd season that kicked asshehe,1555,2,0.4133,"short, like, love, bodi, watch, dark, tall, think, week, that","['carpenyx', 'end', 'earli', 'short', 'season', 'kick', 'assheh']",body,Yes
0,Omg I'm actually sick! Hasn't happened in a looong time! Swollen tonsils body aches and climbing feever ,Omg Im actually sick Hasnt happened in a looong time Swollen tonsils body aches and climbing feever ,1556,4,0.7494,"short, bodi, good, guy, hair, your, mind, thing, life, love","['actual', 'sick', 'happen', 'looong', 'time', 'swell', 'tonsil', 'bodi', 'ach', 'climb', 'feever']",body,Yes
0,@cathicks We got hosed. No Pixar short during our UP presentation tonight.  ,cathicks We got hosed No Pixar short during our UP presentation tonight  ,1557,4,0.6547,"short, bodi, good, guy, hair, your, mind, thing, life, love","['cathick', 'hose', 'pixar', 'short', 'present', 'tonight']",body,Yes
0,says we have to postpone the victory party due to the heavy rains. We will keep you updated.  http://plurk.com/p/x51lt,says we have to postpone the victory party due to the heavy rains We will keep you updated  httpplurkcompxlt,1559,5,0.7223,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['say', 'postpon', 'victori', 'parti', 'heavi', 'rain', 'updat']",body,Yes
0,Damn that bike is heavy. Sakit tanggan ku ,Damn that bike is heavy Sakit tanggan ku ,1561,4,0.6707,"short, bodi, good, guy, hair, your, mind, thing, life, love","['damn', 'bike', 'heavi', 'sakit', 'tanggan']",body,Yes
0,@siyg it will make me extra fat ,siyg it will make me extra fat ,1562,2,0.5623,"short, like, love, bodi, watch, dark, tall, think, week, that","['siyg', 'extra']",body,Yes
0,@KellieBach I want chocolate covered strawberries u bitch!! U held out till I left  u melted the dark didn't u urghhhhh!!!!!!  I miss u!!,KellieBach I want chocolate covered strawberries u bitch U held out till I left  u melted the dark didnt u urghhhhh  I miss u,1563,1,0.791,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['kelliebach', 'want', 'chocol', 'cover', 'strawberri', 'bitch', 'hold', 'till', 'leav', 'melt', 'dark', 'didnt', 'urghhhhh', 'miss']",body,Yes
0,@monpio &quot;... And I came home early and you're all dressed up. What gives?&quot; Then he went on about the ugly homeless look.. ,monpio quot And I came home early and youre all dressed up What givesquot Then he went on about the ugly homeless look ,1564,5,0.7754,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['monpio', 'quot', 'come', 'home', 'earli', 'your', 'dress', 'givesquot', 'go', 'ugli', 'homeless', 'look']",body,Yes
0,My body is at war with my mind ,My body is at war with my mind ,1567,4,0.6116,"short, bodi, good, guy, hair, your, mind, thing, life, love","['bodi', 'mind']",body,Yes
0,ahhhh!!! so short preview of new moon!?!?  http://bit.ly/aYONa  watch this ,ahhhh so short preview of new moon  httpbitlyaYONa  watch this ,1568,2,0.6151,"short, like, love, bodi, watch, dark, tall, think, week, that","['ahhhh', 'short', 'preview', 'moon', 'httpbitlyayona', 'watch']",body,Yes
0,Ow...sunburn isn't fun  Why oh why does my irish skin hate me?,Owsunburn isnt fun  Why oh why does my irish skin hate me,1569,3,0.6722,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['owsunburn', 'isnt', 'irish', 'skin', 'hate']",body,Yes
0,@xXFriendXx Your headphones must have short.  Try listening without headphones?,xXFriendXx Your headphones must have short  Try listening without headphones,1571,5,0.6069,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['xxfriendxx', 'headphon', 'short', 'listen', 'headphon']",body,Yes
0,I've eaten 2 1/2 out of 4 cupcakes. yeah I'm a comfort eater  *fat*,Ive eaten   out of  cupcakes yeah Im a comfort eater  fat,1573,1,0.6757,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['eat', 'cupcak', 'yeah', 'comfort', 'eater']",body,Yes
0,"good fucking grief our internet is shaped. I'm feeling like Katie at the moment, only not as tall. ",good fucking grief our internet is shaped Im feeling like Katie at the moment only not as tall ,1574,1,0.7612,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['good', 'fuck', 'grief', 'internet', 'shape', 'feel', 'like', 'kati', 'moment', 'tall']",body,Yes
0,I wanna take my typical late night shower but i just scraped a huge chunk of skin off my knee and the soap water will sting ,I wanna take my typical late night shower but i just scraped a huge chunk of skin off my knee and the soap water will sting ,1575,1,0.5616,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['wanna', 'typic', 'late', 'night', 'shower', 'scrap', 'huge', 'chunk', 'skin', 'knee', 'soap', 'water', 'sting']",body,Yes
0,"@henryandfriends no breeze up here  I have to stay in the shade too, I have very pale skin (fur!) and I go red if I sit in sun too long xx",henryandfriends no breeze up here  I have to stay in the shade too I have very pale skin fur and I go red if I sit in sun too long xx,1576,1,0.7208,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['henryandfriend', 'breez', 'stay', 'shade', 'pale', 'skin', 'long']",body,Yes
0,Should I write? Or go sleep next to the guy that called me an ugly homeless troll? Q.Q ,Should I write Or go sleep next to the guy that called me an ugly homeless troll QQ ,1578,2,0.7017,"short, like, love, bodi, watch, dark, tall, think, week, that","['write', 'sleep', 'call', 'ugli', 'homeless', 'troll']",body,Yes
0,"what a pity dexter dog. the distemper disease has spread to his body. I see his eyes is like as to pull back, and I hear his sad howling ",what a pity dexter dog the distemper disease has spread to his body I see his eyes is like as to pull back and I hear his sad howling ,1579,2,0.7145,"short, like, love, bodi, watch, dark, tall, think, week, that","['piti', 'dexter', 'distemp', 'diseas', 'spread', 'bodi', 'eye', 'like', 'pull', 'hear', 'howl']",body,Yes
0,"what a pity-dexter-dog. the distemper disease has spread to his body. I see his eyes is like as to pull back, and I hear his sad howling ",what a pitydexterdog the distemper disease has spread to his body I see his eyes is like as to pull back and I hear his sad howling ,1580,2,0.7145,"short, like, love, bodi, watch, dark, tall, think, week, that","['pitydexterdog', 'distemp', 'diseas', 'spread', 'bodi', 'eye', 'like', 'pull', 'hear', 'howl']",body,Yes
0,body is tired and has a massive headache ,body is tired and has a massive headache ,1581,5,0.6622,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['bodi', 'tire', 'massiv', 'headach']",body,Yes
0,@wossy Do you have any control over whether the musicians have their songs played in full?  Both Killers &amp; Radiohead had songs cut short ,wossy Do you have any control over whether the musicians have their songs played in full  Both Killers amp Radiohead had songs cut short ,1582,3,0.4891,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['wossi', 'control', 'musician', 'song', 'play', 'killer', 'radiohead', 'song', 'short']",body,Yes
0,@stephenfry I had a pair of Bershires when I was a kid- Empress and The Pride. Both infertile though  She would have won the fat pig class,stephenfry I had a pair of Bershires when I was a kid Empress and The Pride Both infertile though  She would have won the fat pig class,1585,1,0.6349,"skin, heavi, feel, skinni, dark, short, jean, rain, bodi, love","['stephenfri', 'pair', 'bershir', 'empress', 'pride', 'infertil', 'class']",body,Yes
0,Jeezus my body hates me right now!! 21 hours awake and still counting! I had fun with my friends tonight. And I miss Cassieface already ,Jeezus my body hates me right now  hours awake and still counting I had fun with my friends tonight And I miss Cassieface already ,1586,4,0.7736,"short, bodi, good, guy, hair, your, mind, thing, life, love","['jeezu', 'bodi', 'hat', 'right', 'hour', 'awak', 'count', 'friend', 'tonight', 'miss', 'cassiefac']",body,Yes
0,"@mbcharbonneau KVO's API is just too ugly &amp; broken, unfortunately ",mbcharbonneau KVOs API is just too ugly amp broken unfortunately ,1588,2,0.6681,"short, like, love, bodi, watch, dark, tall, think, week, that","['mbcharbonneau', 'kvo', 'ugli', 'break', 'unfortun']",body,Yes
0,Watching NBA games from 3 am is getting harder and harder every year.I have fallen asleep short before the game has ended ,Watching NBA games from  am is getting harder and harder every yearI have fallen asleep short before the game has ended ,1589,2,0.7392,"short, like, love, bodi, watch, dark, tall, think, week, that","['watch', 'game', 'get', 'harder', 'harder', 'yeari', 'fall', 'asleep', 'short', 'game', 'end']",body,Yes
0, my thumb skin hurts coz its not there, my thumb skin hurts coz its not there,1592,3,0.6341,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['thumb', 'skin', 'hurt']",body,Yes
0,I can't believe Alvin said I'm fat! That's so mean! I'm fourteen and I weight 40kg. Isn't that thin enough?! ,I cant believe Alvin said Im fat Thats so mean Im fourteen and I weight kg Isnt that thin enough ,1595,3,0.6753,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['believ', 'alvin', 'say', 'that', 'mean', 'fourteen', 'weight', 'isnt']",body,Yes
0,http://twitpic.com/690d8 - My hair is so short. ,httptwitpiccomd  My hair is so short ,1598,5,0.6198,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['httptwitpiccomd', 'hair', 'short']",body,Yes
0,danny took me to maccas.. yaaaaaaaaaaaaay and i continue to be fat and eat ridiuclous foods ,danny took me to maccas yaaaaaaaaaaaaay and i continue to be fat and eat ridiuclous foods ,1599,3,0.6371,"bodi, dark, skin, short, hurt, time, heavi, love, night, tweet","['danni', 'take', 'macca', 'yaaaaaaaaaaaaay', 'continu', 'ridiucl', 'food']",body,Yes
0,Still not skinny. Up 0.4 lbs this morning ,Still not skinny Up  lbs this morning ,1600,5,0.6371,"short, tall, hair, think, bodi, like, morn, heavi, skinni, dark","['skinni', 'morn']",body,Yes
